img1_idx,img2_idx,sum
36075,41217,6
35235,36062,11
10025,38361,3
46986,21760,5
35340,32571,9
50000,53409,4
6586,19272,7
50321,6875,5
41453,50873,11
4010,30468,4
25812,21397,6
59636,28852,15
24431,13876,9
34544,7804,13
57112,35681,2
2540,38023,12
52784,11118,7
11251,45041,4
2070,10517,15
39094,32977,14
13702,6993,15
13862,47952,10
58708,38141,8
19801,39573,5
15728,59009,11
51015,51757,10
10345,28291,2
4981,42865,0
14708,44416,9
33049,43321,11
29842,41021,14
11247,4953,8
42382,31321,4
58389,22406,12
35771,24678,5
54315,30706,2
35224,52463,12
58729,16337,10
15973,24570,10
39513,22965,13
57851,51593,11
55795,55917,5
5586,29092,14
6516,47270,5
26831,444,5
50144,30400,12
14875,8622,13
33585,50084,15
15403,48140,10
13011,59068,13
35017,19533,13
1823,35193,10
45255,59003,7
11412,33111,1
44323,1684,16
46424,55267,4
19519,55167,9
5497,452,6
10269,19307,7
6126,37229,5
47707,18859,14
31213,41031,10
43302,35608,9
49826,53241,6
59847,4915,2
530,6054,9
22353,13361,11
56577,41758,17
33300,57482,13
24302,32543,5
16037,57291,7
17340,19040,13
9489,27200,2
27431,58429,7
58927,44111,16
39671,16949,12
55923,40965,3
43674,52397,2
35580,51465,14
59075,43543,18
13591,17347,14
12173,8518,17
44471,20451,3
53807,535,5
53346,5924,13
12941,43895,9
8978,34575,10
30501,36183,7
3036,6621,10
6797,31495,9
43143,6299,10
55690,42544,11
21852,41522,7
53194,2633,10
56342,58883,12
22104,16302,6
8135,1206,8
58499,47518,13
56059,2064,11
10682,4607,7
8391,1446,12
6700,39333,9
16285,16315,5
664,34728,5
44824,32324,14
21129,3839,8
21635,5133,0
29566,16284,12
39048,19533,12
8212,49647,6
32943,29888,12
27715,24710,5
33818,50422,8
51631,34352,1
5219,26985,13
41686,21213,13
9289,34600,10
55491,56719,10
43781,15142,4
38703,46481,7
25089,2089,6
29091,46597,14
25585,5385,15
15711,59764,8
28627,34662,0
57329,51872,14
41331,40301,3
29700,44713,13
1302,58380,11
31461,35681,8
18195,19070,9
49052,58123,9
18720,4167,12
42909,17568,7
14107,25328,6
21341,57306,6
4103,4341,10
25539,27567,5
24818,30322,15
52448,16318,4
42628,16000,17
32900,15041,8
52485,56577,17
44318,38863,14
31070,32969,8
46195,47413,9
34609,42391,10
39348,6882,14
50044,50350,9
3674,14676,9
15130,23238,1
1775,15474,3
7767,26229,8
47386,28149,9
42117,5281,11
11249,15942,5
8588,38378,6
35179,30246,4
8161,55400,1
31959,43258,8
40115,21135,2
34254,56772,10
6059,58470,12
19756,31961,17
24223,46032,17
51561,41202,8
34029,18201,10
38339,39157,3
59314,47353,18
43479,54432,4
6123,28254,8
59838,13444,14
57298,46688,7
18503,25091,6
25155,14994,12
37911,47597,9
21704,20163,8
29465,24397,10
35651,19454,0
46240,55829,8
50576,17523,6
5329,38040,8
27586,53193,9
40128,10408,16
51984,27494,11
43158,26007,9
36830,14211,17
7889,36768,9
16450,28612,4
26107,56485,14
34541,34483,1
31954,50471,10
16202,36868,2
52909,50926,9
48240,6616,11
6927,26211,11
39588,40846,13
11308,57364,1
59699,19332,9
18102,37795,3
32869,14452,8
8259,25997,8
59781,1372,1
2945,51051,6
12774,49054,10
26776,25058,15
49289,9524,4
22962,13776,13
23696,14388,7
39493,48361,6
23805,29235,8
54208,13807,3
53830,1947,8
14567,56154,5
13388,17681,11
50157,31599,8
39982,12862,8
27813,39997,14
55368,11146,16
34471,46788,6
25165,45048,10
53635,52994,10
54014,46627,3
6907,8701,14
49163,3449,15
7904,51991,12
4854,28286,0
53706,39674,10
53598,43886,12
37522,7525,15
55276,25722,11
38355,46273,0
15725,5038,13
29573,8008,10
6530,47553,2
56839,57803,13
23082,29327,8
57474,49845,8
58848,16933,13
44159,31130,9
29109,47043,9
47201,37275,13
20176,21954,4
23359,24782,5
14443,9374,11
50152,33927,10
57274,9335,12
11111,29658,4
23517,34244,3
2726,45882,11
32436,379,10
21268,2457,8
39786,26822,12
26661,28457,8
35362,36291,10
27261,53243,3
18105,22625,9
29792,45100,8
32473,27076,16
22825,611,10
38546,54788,11
18223,49833,13
57477,13357,9
48754,2731,5
24458,24807,6
10254,15090,3
47231,39189,5
45631,54966,9
14456,36684,6
17621,41545,9
36535,12522,9
19095,35436,7
23190,46292,8
23905,47936,14
48293,8260,7
58377,54695,8
6105,48447,6
7403,47951,12
17757,40582,2
40721,35763,13
32689,13719,3
35430,38154,10
36352,13072,16
45844,3628,8
58797,29199,4
4202,59352,4
21263,29746,5
33858,54441,12
35806,56748,8
15921,50082,7
37724,6522,9
36603,159,9
2410,1510,3
18665,8839,1
53401,40125,5
41826,26361,10
23699,16004,13
49841,51591,10
40207,51975,6
8454,56297,9
48336,46032,12
51760,4449,5
4523,32953,9
51444,5195,9
59729,58796,17
50873,47223,10
11075,47871,7
57334,13355,14
27545,11615,8
41402,8322,14
17889,31941,12
16691,13534,8
49138,27286,12
23079,52352,10
16053,45881,15
51752,57231,12
23215,46254,9
54345,43648,11
14055,9312,9
34656,10574,2
41484,41286,2
32851,44198,5
14829,36019,7
38057,43499,9
58248,22357,7
23407,27968,14
3860,10957,7
37337,45013,7
15640,6559,11
10782,34519,5
8988,10326,5
44343,2129,12
18259,48,10
22776,50605,8
41911,53107,5
47546,8175,16
10459,52013,11
3947,22748,7
40560,5774,12
51685,54617,4
18225,28638,10
21423,39406,15
56357,3953,8
41102,2361,13
37996,23166,12
24282,43425,13
8475,31316,8
20228,56114,10
2830,42984,6
56671,39257,11
37540,44152,8
58219,44717,10
15232,13755,12
47765,57535,15
17140,58281,13
36007,11360,10
3986,15268,17
13829,47798,11
21850,6110,6
13057,21546,9
5228,19136,1
53594,50339,5
17392,39503,0
13177,9435,1
8800,57097,10
6385,34616,14
20896,57217,14
4159,21875,4
44773,52121,10
51922,44895,11
33706,44371,3
34661,47924,9
11880,41976,14
41032,19685,13
21596,10545,4
57146,47844,11
51425,10757,8
48477,27733,17
22001,9586,12
58353,39172,9
14709,26710,8
55757,26202,7
3515,2493,7
47974,2990,13
48296,31358,17
24874,26200,12
7287,9720,7
42273,49851,10
54800,20511,8
36278,39254,13
50463,37467,0
1516,44225,5
32052,6078,14
54376,20348,5
5763,20658,8
41734,50517,13
49753,3111,5
44222,55115,1
21120,50637,8
7684,47100,14
30415,44418,9
13511,24420,15
42230,9398,2
28739,50662,13
29079,12626,11
55897,21655,10
46537,33362,16
56947,24906,8
18948,50440,10
28684,16054,8
25502,40136,18
9501,8441,16
57075,51038,9
28375,1895,14
27724,40643,13
30765,48123,8
48069,40318,7
54798,13309,9
39640,57744,18
7808,9608,15
57975,56697,12
21448,57587,10
27278,24922,12
53325,42020,12
7249,33871,11
55512,40311,13
1654,12319,7
57566,21863,13
15422,43125,13
44982,7820,14
53093,48557,7
59962,46270,16
56810,40625,7
46872,8873,9
49751,28596,13
51831,41101,0
8788,51770,9
27239,12431,11
5096,21282,8
11506,20775,14
35718,45519,11
52788,43903,15
29140,49931,12
22983,42516,14
32583,4812,8
11582,4115,9
44671,16350,12
20701,11427,12
29771,1991,10
39141,4370,16
31777,11842,9
10584,10506,13
38265,34872,17
58809,9128,9
40800,10385,14
34347,52453,11
46823,7555,3
42547,22750,8
8869,30800,4
1699,7745,4
49858,58820,5
53845,21782,14
34360,50727,6
25071,30179,4
33504,12893,12
20018,1593,9
5639,16127,8
36633,14647,10
34065,50242,11
49320,58567,8
42239,12308,12
16046,5038,6
42774,27862,11
42457,4005,11
12493,22303,9
1664,12586,8
35890,17806,4
37198,46480,11
19030,22229,11
30675,20697,6
36644,8999,12
38976,36294,7
2121,4312,5
37549,20160,8
20675,44732,9
8325,55619,12
9368,7695,7
31390,2633,17
25638,58750,13
54399,36780,4
39134,14218,14
56934,50897,5
51122,52638,9
6707,10217,15
48068,21201,5
8868,21295,14
44084,925,17
2374,7921,2
24465,4060,10
58244,20159,11
43408,21058,12
45842,59972,8
30611,34575,11
2848,19543,7
11362,7683,10
1193,25631,11
39148,17853,12
8539,42989,4
23022,8035,12
34714,45234,4
57651,39879,5
20937,55155,4
19976,30159,6
53773,53112,10
29969,3629,9
33426,15886,9
41414,32976,11
35956,13360,14
46882,32578,7
2577,55028,11
37354,46438,1
8081,56591,11
32517,54488,14
5570,11089,10
38246,14949,7
48625,41600,2
25858,38850,1
41876,10988,8
4364,56998,8
47816,19555,1
25257,7655,6
6776,13249,7
34936,32154,7
24933,29629,9
24596,35872,11
32987,41302,14
1159,9237,12
38131,4445,5
27693,12433,7
26197,25565,9
8877,4188,6
40351,9987,7
33335,53447,10
2340,58532,0
6759,46096,10
19530,9227,7
31954,37243,8
32352,9597,12
32232,14145,11
2658,26327,15
21326,48753,12
6672,47593,10
11727,27846,11
28740,36075,4
38738,35187,12
38895,20697,9
44448,8490,2
54712,2900,13
10878,28684,3
35939,45498,10
47127,33350,7
48634,8378,17
4987,37953,5
55784,31659,10
34104,38839,11
54261,31472,14
22564,23023,4
14012,53359,6
25729,7145,4
7272,7774,9
1477,56664,6
36756,19543,5
33486,1869,12
30058,45612,3
33315,25527,15
24255,50121,12
5783,48413,17
21382,42266,10
31965,17407,12
57025,4903,6
34326,24805,4
57519,9907,7
37435,36207,7
23961,41767,5
54601,53464,17
16537,1331,8
2206,30018,11
52929,36520,10
57873,19713,7
13746,33098,16
14301,37447,12
38960,54501,5
59737,10618,6
14202,45334,5
6002,25933,10
6323,1525,11
34222,40342,7
40413,36950,4
42043,52952,10
8736,11478,17
57689,25174,6
11810,15377,10
24320,23164,7
30831,53539,3
13608,33589,11
11535,13805,12
38092,20543,14
59331,19267,8
58111,24342,12
30780,55363,10
56115,14362,14
41472,52682,11
13722,43439,4
667,7163,6
20828,60,5
1711,18152,9
6403,38701,16
44645,29446,9
44278,51161,7
53415,24551,9
30182,18575,12
13014,59386,12
13919,54009,6
51015,10727,8
3532,36544,6
32554,42317,6
55848,26905,8
20731,57124,5
15105,5767,1
39111,33503,10
13334,59074,2
16915,49223,16
26930,29532,1
59068,5784,14
3153,30978,9
51204,26341,9
58686,18897,11
42510,31893,10
57751,9630,16
31908,17645,6
20580,21707,13
51128,39617,11
2868,56908,5
22139,51157,7
27096,32439,9
22456,14571,5
57057,50553,8
45581,35467,14
54948,43727,6
44575,18223,7
454,57608,4
50522,10590,16
13540,17821,9
21034,17072,6
21815,53502,3
56090,53186,17
19048,21415,9
55071,25222,6
14978,27531,3
1698,5335,11
36841,14329,6
23141,46210,8
8895,58115,7
34673,18545,8
22830,59527,7
56657,31665,5
50859,18575,15
19984,59341,15
11256,9301,6
5337,389,12
58638,26783,5
36345,20719,7
46778,45737,17
17927,1051,3
31407,25870,12
48649,35487,7
23346,46250,8
50022,17307,11
22296,35011,11
7613,8753,11
7488,59588,11
53709,45369,11
18577,49399,15
31328,46923,8
38326,58250,5
53848,57701,16
57433,42006,9
52705,8315,16
18145,59974,6
38128,46534,3
58914,301,16
38588,36165,9
25159,41365,7
4122,13238,9
24778,57393,5
27574,8144,14
34453,3202,14
22726,5683,5
44940,46349,14
2216,2862,15
7250,55537,11
52466,33536,7
18526,19647,8
26849,52217,10
27132,37449,12
3616,48436,12
50761,14541,7
14398,31523,14
48375,31048,9
26239,7654,7
20484,7535,9
33289,56735,8
24496,27637,9
13404,2149,8
58772,1198,5
57914,35773,10
59385,21998,12
44174,13049,12
40316,7732,6
4569,54661,7
9132,54746,12
45852,28852,9
53014,8391,8
29417,37086,13
58566,40123,13
53401,20244,0
4680,33052,16
2932,17950,9
25465,22929,7
57075,36443,13
57813,39709,7
7456,29524,11
25641,14202,3
13173,7202,15
56230,25246,11
18310,24247,9
33030,31528,14
38601,30735,13
7067,32316,12
11192,41514,10
55753,1031,5
49920,54629,4
58229,17230,2
21505,9988,10
59269,45920,7
53252,42984,8
54494,28470,15
51284,6990,13
3155,44078,7
49788,6867,10
64,15209,11
7633,56430,10
43487,46506,7
7924,43363,16
58749,36309,9
26432,27572,6
53235,6030,16
33287,27850,13
55367,40747,8
54908,5156,4
30589,41309,9
2845,33240,11
4538,1280,8
40664,517,9
8400,15603,6
14237,555,8
17062,46941,8
30037,54225,5
35245,7074,10
3099,54742,13
2330,53027,5
43506,52036,5
37353,41327,15
40639,14470,10
6607,28443,7
42377,32834,4
58517,39692,16
57741,15736,10
2191,18897,5
18539,32746,7
2664,35764,10
21670,32465,3
3395,17730,6
7281,41104,1
38283,12409,5
33964,21821,13
39894,17561,8
40763,36020,11
10894,27495,9
29132,7745,11
58250,9868,6
22762,2646,14
6416,43337,10
50948,43709,8
18390,35749,4
52094,55351,13
28020,15261,7
31034,22122,11
32834,28924,5
31827,1172,6
38697,53466,6
48212,27962,8
24546,53241,5
455,8306,9
49709,3170,12
15162,8725,10
38049,34919,3
38542,46012,3
29680,5207,11
48662,44584,7
44806,54936,12
482,9315,10
38539,45332,10
4905,4183,8
44709,42265,10
1350,53427,7
4233,9397,8
18085,26242,10
40245,22538,9
772,28318,10
59358,27164,14
27096,2299,17
8032,48734,9
17663,46304,3
53821,11724,17
51307,16674,9
35814,21206,8
377,23663,10
3484,56278,5
39662,10457,15
40458,11763,16
30343,57070,14
20009,52093,12
16452,59625,7
9283,12580,15
53068,32695,8
52937,889,7
20979,34403,1
23425,13006,4
9274,39911,16
29533,32234,12
27135,32544,11
9423,4781,5
35023,34614,4
45275,54009,7
804,13517,9
54869,37257,8
58879,13281,8
44754,6936,11
40126,57466,13
4792,6235,7
31024,6860,4
3771,4491,4
13975,1158,10
46121,4407,9
43649,56018,11
58330,35054,14
6518,46610,14
49996,33922,4
35508,52156,7
55471,41311,17
6427,25662,7
27701,9439,3
33800,22272,6
54001,2940,11
34294,8733,10
49491,39277,15
35699,7168,9
55388,22117,14
7687,39020,2
53114,10991,11
51276,15455,14
3541,405,3
5157,15443,8
41458,27630,3
34782,23872,2
23777,50081,2
10256,20829,3
23830,46376,13
32388,18343,3
38383,22676,7
37017,55090,10
37914,36486,9
36361,19467,9
44531,13145,5
48219,56589,11
50945,16822,14
47188,11297,9
15096,5243,16
4828,24433,8
9847,19577,17
38893,49719,7
3832,3474,11
11633,51392,14
58734,22482,12
4895,16545,10
32082,6127,10
1833,25545,15
11185,15444,12
6913,33715,7
3506,11099,16
48852,55720,13
44678,27878,11
53277,42332,7
46586,55257,5
49727,13631,3
46505,37445,14
41014,27083,16
56445,42737,12
38852,52790,7
34941,11080,14
40447,38088,10
12054,38463,9
9977,58272,10
20365,54430,4
32286,31545,9
43944,37169,11
45922,14070,10
32981,42271,4
26224,11415,11
25533,8992,3
8998,18537,16
3786,19828,15
11415,723,16
14667,21557,11
9426,49197,7
8850,57062,14
9228,15834,10
24629,27945,7
55807,49844,17
24830,41779,14
11690,39832,12
36130,2555,11
53120,53560,8
1993,47631,11
48251,25344,5
709,57452,9
49404,26404,8
38081,5473,8
21224,1751,18
18076,46035,13
22757,16079,7
30842,10241,9
4305,536,14
19313,18222,8
22131,8671,16
37073,24920,16
11573,235,10
31179,13871,10
41356,33279,4
8104,9940,9
13651,1328,12
28592,38348,15
57851,39015,12
49563,42276,9
38796,27818,11
35952,16891,10
58163,4626,7
58876,21347,7
37895,15017,6
52914,18006,12
38851,4801,10
17459,59396,3
21626,20289,7
53416,10746,15
53033,37432,2
29520,134,1
37779,36184,15
7786,40793,4
24553,30886,13
33939,8712,8
47708,7705,8
29772,5519,7
47630,15785,8
14376,5136,14
22684,12415,10
33341,33616,13
37201,49624,7
56851,57745,9
46363,22173,8
23355,40644,3
43577,33171,8
10938,1669,6
51375,6547,2
6561,39247,12
53831,31291,16
75,2039,1
8750,10114,13
14842,58202,16
32079,15656,4
46606,52613,2
28492,58337,11
8961,32086,0
40609,36902,13
12112,21331,14
52253,37171,10
28804,8519,6
13337,34938,8
31346,11831,12
50648,52072,15
6706,12886,11
49669,58816,16
41550,37431,16
16523,32721,1
55272,3588,17
13756,22995,14
21768,3364,6
58785,15225,11
36327,21489,8
22586,23043,4
11790,23428,13
55085,59327,6
9422,706,4
16151,57693,0
57254,40171,6
51482,193,11
57577,15442,6
36356,55937,4
48626,45210,7
52258,29906,11
9710,16409,9
52256,51801,8
2717,7824,9
22561,12445,8
43282,10999,11
37561,26229,12
16321,21817,12
57924,41846,4
34322,55623,16
6642,6111,10
43638,46628,5
36030,50805,8
31525,3374,17
20978,8762,9
36761,45198,7
32603,32002,11
33801,10612,12
37600,11412,9
31445,49615,7
20079,42880,16
23581,45979,6
58599,59941,4
12762,44877,10
29320,32119,7
7649,49044,8
59214,25915,12
45779,16263,10
50297,3594,12
12999,11237,14
2422,51913,15
25038,41819,2
21448,39020,6
29862,41243,5
16173,37844,9
33236,9237,15
11908,14730,16
36509,20982,10
44715,46476,11
32673,18242,12
36942,19378,6
13438,28927,12
53414,8364,12
11114,43927,4
24530,28513,5
13992,31799,8
58569,46037,9
23196,2948,9
13067,28547,15
55833,2542,6
54977,43742,9
44996,44776,10
31106,53894,4
10141,45233,8
34968,20629,10
38432,9250,9
5301,11847,10
9226,389,12
56579,18876,9
40915,36762,7
57915,35322,10
40347,43081,5
14774,16159,5
5576,27034,7
39816,50371,16
8857,6921,6
23806,29529,12
33483,59827,10
32928,29483,5
11856,11479,8
33337,22994,10
48969,24663,8
53020,28094,10
22844,39155,1
45745,58956,6
25699,28369,11
38202,1659,14
53941,46583,3
39171,20311,9
26733,7322,5
56910,41213,7
19163,44699,17
28798,42501,13
40572,53986,10
39477,57642,7
50443,9870,16
57959,34620,8
16248,2722,16
563,30587,3
30023,11458,8
26645,15629,8
1741,39977,7
44871,23032,0
9490,21359,11
20053,41179,6
32780,8843,4
42020,49239,16
10257,39887,7
27229,47504,9
52481,42042,13
49826,36692,3
2288,20139,2
26055,49916,2
58838,40082,9
50240,26214,9
14805,26174,7
21664,14695,8
22882,20677,9
6615,24642,4
1670,33730,11
32427,590,4
56275,2568,6
7893,3907,14
30770,55121,7
23573,26255,15
2091,53002,13
31517,58143,11
40582,58805,4
57243,41523,6
21342,50490,10
27973,28409,11
53529,19934,14
19457,6988,14
21301,55821,5
5046,18167,9
40732,41638,1
35196,37598,8
37458,9261,13
46445,12741,1
50533,49723,6
34903,16150,16
21778,10159,12
45047,11906,11
29931,7925,7
32924,46966,9
2474,2294,10
25588,8455,8
53880,4420,1
24459,11330,9
15903,23715,8
2865,16293,11
48606,42011,12
8774,19431,12
46557,40647,9
40067,55013,16
15299,23400,12
43692,18065,10
2432,11478,9
15822,11887,4
5022,29782,15
33933,49120,7
35784,23574,14
22804,23227,12
51158,49707,12
57944,32782,11
25562,39036,15
23186,8321,15
33313,32577,10
39361,48472,12
39545,3073,10
22571,29162,13
24032,7583,9
10540,49048,11
28343,17004,9
42742,53775,10
16866,16879,6
53686,22857,8
36721,31808,2
5338,14325,8
12907,32848,9
45261,47861,13
30766,38099,5
56379,16258,10
48999,35771,10
59427,5933,2
1445,22433,10
50924,56744,1
18462,44173,8
7067,13357,9
28392,5881,3
53418,2702,16
25697,55331,9
6285,18706,16
8152,18058,8
23409,35781,11
27243,1776,14
59765,53974,13
7869,23502,16
39967,17185,13
29322,579,14
1731,38116,9
17557,28294,9
26279,21545,7
29379,1331,10
45277,19331,7
30405,10362,6
46422,11612,7
16684,30559,14
57189,24888,9
28216,56557,14
37040,15208,2
35156,43486,5
43629,11046,12
27251,7421,9
15046,22197,4
42539,11466,8
20405,27273,17
437,32768,7
28266,10601,3
46545,20710,11
16900,40144,8
51168,41634,9
26440,48174,12
40453,15002,9
1105,28800,12
59931,11566,11
2073,53412,5
54348,21704,13
3946,47832,9
26131,2215,13
52931,44624,11
46366,8650,9
23868,32582,14
15700,14599,5
17391,8985,8
39431,28267,11
19702,52779,12
11030,11560,4
768,35361,12
56662,14523,2
23367,57441,3
15055,1817,7
30009,34875,4
45871,52121,12
50371,6215,11
18960,47334,7
23982,1080,3
816,35000,7
47780,40786,11
59636,2037,13
51861,42981,8
19192,59004,6
25939,25139,4
25781,41833,10
8366,45757,14
18173,19080,7
32644,34479,5
25116,42426,12
6345,730,16
4992,32910,17
41481,59498,9
6396,603,6
20435,17601,13
25333,4694,7
1252,14564,1
33199,3865,17
16779,27842,7
15724,12748,8
45804,11428,7
50925,13423,16
34369,20546,9
4323,14782,17
52888,41005,10
26534,1106,10
51895,2554,6
59657,6384,5
21285,6330,3
39779,54892,11
11517,3629,13
54747,24051,16
40768,13733,8
49137,4238,6
37135,2814,10
10643,27452,9
26456,10430,7
16730,16317,14
31032,22639,4
22189,4592,11
51519,46076,10
57317,33242,7
24215,38906,6
8079,53520,15
31674,4399,16
21605,7679,13
50601,2060,14
15411,33531,17
53345,34339,12
41555,22349,2
45653,52669,15
21203,2989,9
46372,3634,6
9020,45765,16
37883,6431,5
23354,34826,7
28582,21875,13
59218,14988,11
49796,44879,7
39214,31823,7
42271,52348,6
44035,44715,9
44339,49279,9
39487,13462,11
46774,48788,8
44156,5161,14
16723,57261,4
54496,47506,14
11260,5450,9
49632,39216,7
51153,37840,7
39314,57902,12
32822,38088,12
19099,46393,7
30036,4981,6
14019,11240,0
7168,47442,9
30716,22478,7
23140,2047,8
10167,20991,7
31970,47774,8
502,39915,13
30967,20123,8
46181,30542,5
25153,21364,2
5793,54139,12
15457,16293,6
25799,34257,16
6393,46861,12
58810,17004,7
18631,24690,4
57078,56455,13
39103,56518,12
20995,16429,4
694,7953,10
22898,58753,14
30945,6256,10
28845,58229,5
13198,54266,11
30670,28934,13
15488,22885,9
30922,7591,14
8564,25345,8
27217,37302,10
32068,56705,13
18064,50090,4
27953,27603,9
19034,23676,9
10962,17053,9
53585,30966,3
31536,49781,6
41083,2632,10
51778,27619,7
23619,54638,16
2126,20503,12
413,33618,11
28708,27749,6
24531,51124,8
9428,1435,15
56877,43116,11
33857,40796,3
25646,44366,7
53245,19631,5
34981,37430,16
22179,16299,8
55278,34377,9
6236,47584,12
44620,4445,5
36550,7506,9
32257,44292,11
59086,44555,11
34415,38051,16
47187,56005,1
54338,2426,3
28473,16813,11
47527,47816,1
30502,34001,15
5823,59959,8
25136,25855,5
26938,15390,11
57433,24252,6
36176,53668,8
50936,54005,4
40415,49472,14
24191,23751,7
21808,57166,9
52541,3500,11
5946,4439,11
25291,58262,8
14357,42717,4
34640,22843,5
32160,16693,3
7729,20132,2
59424,47322,15
52452,34006,8
43064,42330,7
34935,58679,15
36838,14421,12
40762,59435,16
24325,34997,14
18478,40124,14
12583,51600,7
39547,52262,9
24300,59347,15
53716,15200,10
1364,40101,10
50770,37000,7
28100,31963,2
49557,8915,9
29441,40909,7
18357,26470,6
13758,50699,10
54590,41533,13
25419,47273,6
26004,50895,12
56733,25263,18
34124,25118,7
1139,6098,9
11975,13508,3
36136,46407,8
8426,56665,7
57844,23117,6
49116,5475,7
46612,48340,11
18212,21779,5
